0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.0078125	0
0.015625	0
0.0234375	0
0.03125	0
0.0390625	0
0.046875	0
0.0546875	0
0.0625	0
0.0703125	0
0.078125	0
0.0859375	0
0.09375	0
0.101563	0
0.109375	0
0.117188	0
0.125	0
0.132813	0
0.140625	0
0.148438	0
0.15625	0
0.164063	0
0.171875	0
0.179688	0
0.1875	0
0.195313	0
0.203125	0
0.210938	0
0.21875	0
0.226563	0
0.234375	0
0.242188	0
0.25	0
0.242188	0
0.234375	0
0.226563	0
0.21875	0
0.210938	0
0.203125	0
0.195313	0
0.1875	0
0.179688	0
0.171875	0
0.164063	0
0.15625	0
0.148438	0
0.140625	0
0.132813	0
0.125	0
0.117188	0
0.109375	0
0.101563	0
0.09375	0
0.0859375	0
0.078125	0
0.0703125	0
0.0625	0
0.0546875	0
0.046875	0
0.0390625	0
0.03125	0
0.0234375	0
0.015625	0
0.0078125	0
0	0
